Date,Tweet,City,Country,random #
Wed May 02 19:00:44 +0000 2018,"Georgia State has partnered with Pinnacle Bio to bring a fast, cost-effective flu test developed by professor Suri Iyer to market.  #flu",none,none,0.844586167
Tue May 01 18:14:50 +0000 2018,Bill Gates Warns 30 Million People Could Die From Flu Pandemic if We Don't Get It Together  via ,none,none,0.030493906
Sun Apr 01 20:20:09 +0000 2018,  Let's welcome back Aimee after a week long flu! on in 4 ;)    ,none,none,0.410779406
Tue Apr 03 18:25:48 +0000 2018,"Finally, after five days of fighting the flu it's starting to go away.",none,none,0.893859874
Tue Apr 24 17:41:08 +0000 2018,"  These are troubling times for Whitechapel, as the district is increasingly overwhelmed by victims of the Spanish Flu epide…",none,none,0.003958899
Wed Apr 25 20:39:21 +0000 2018,The latest The Zika Advice Paper!  Thanks to   #flu,none,none,0.988687538
Tue Apr 17 16:34:58 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.453073829
Wed Apr 18 18:27:18 +0000 2018,"  Well let me tell ya, if I have the stomach flu.  I stay home and puke. If I have the flu ( it can happen even when you get the vaccine) I stay home. If I have a sinus infection I see my doctor, that can turn into bronchitis or pneumonia quickly. I use hand sanitizer all the time.",none,none,0.397573456
Thu Apr 05 18:29:10 +0000 2018,  Remember the CDC employee who said 1 critical thing about the Flu vaccine? Well he went missing shortly after. He was just fo…,none,none,0.596806164
Thu Apr 05 19:05:34 +0000 2018,"CDC Doctor, Who Claimed Flu Shot Caused Outbreak, Missing Feared Dead ",none,none,0.712347625
Thu Apr 05 18:45:31 +0000 2018,"  Tragically as we suspected, Dr. Timothy Cunningham, the missing CDC scientist who stated that the flu vaccine was causing th…",none,none,0.340164874
Mon Apr 30 19:06:56 +0000 2018,"Based on US vaccination rate averages, the flu shot saves 61,000 people from death.  Vaccination also prevents 129,000 hospitalizations.  The findings are based on 43% vaccine coverage which has been the average between 2012 and 2017 in the US.    ",none,none,0.560979308
Mon Apr 30 18:56:07 +0000 2018,"Back for round 2, more antibiotics.  I must be vacay-sick for Hawaii.  Seriously doc thinks I may have contracted a flu strain from there (that we don't test for here).  #goodgrief #yippeeskippy — at Clinics of North Texas ",none,none,0.166092291
Tue Apr 17 16:35:19 +0000 2018, help i have the flu,none,none,0.364387707
Tue Apr 03 19:07:40 +0000 2018,  #MakeABandSickly Flu Fighters,Edinburgh,none,0.01835559
Sat Mar 31 22:04:58 +0000 2018,  Hi friends Many are preparing to travel and visit with family/friends during the spring break &amp; holiday season. Please be…,none,none,0.252771778
Sat Mar 31 22:18:33 +0000 2018,"  Is it a cold or the flu? The sooner you know what you have, the better you'll treat it.  ",none,none,0.389217679
Tue Mar 27 18:33:35 +0000 2018,  Congratulations to our community staff who achieved the highest number of staff flu vaccinations in West Area - protecting the…,none,none,0.531686979
Tue Apr 03 18:54:38 +0000 2018, harmless injury uno like the flu would be good enough nothing too serious,none,none,0.614406451
Tue Apr 24 18:01:56 +0000 2018,  Men like acting tough till they get a little flu they act like they are on life support ,none,none,0.56801682
Thu Apr 05 18:24:12 +0000 2018,Is this the same CDC Scientist who blew the whistle on the #FluVaccine causing flu?   ,none,none,0.821763449
Fri Mar 30 18:59:30 +0000 2018,"   Intentional murders with guns was closer to 11,500 - the flu kills three times this. Furthermore over 90…",none,none,0.603057024
Tue Apr 24 18:12:52 +0000 2018,Woooohoooo! Absolutely over the moon we scooped an   award for our flu vaccination campaign in partnership with  and City West Housing  ,none,none,0.742414368
Fri Apr 27 20:07:29 +0000 2018,3 weeks of flu and pneumonia will take it out of you. Not awesome weights but good form and a pause at the end for good luck. #evosportspt #USAW #NSCA #tottentrainingsystems #LTAD #strengthandconditioning #humanperformance ,none,none,0.703466947
Mon Apr 16 18:43:56 +0000 2018,Effective immediately the Influenza Control Policy Program for 2017/2018 has ended! Continue to wash hands thoroughly. No need to wear mask when visiting if you haven't had the flu shot.,none,none,0.958294742
Mon Apr 02 19:04:07 +0000 2018,No flu no pls no,none,none,0.270903527
Wed Apr 18 18:42:13 +0000 2018,"  A reminder:  - 40,000 nurses short  - 10,000 Drs down  - 100,000 vacant posts across NHS (~1/11) - nearly 15,000 beds c…",none,none,0.543930534
Tue Apr 17 16:46:23 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.681596189
Thu Apr 26 17:52:21 +0000 2018,  I woke up to what feels like the flu... then stepped on my laptop charger and broke it.. then go to walk in my room to st…,none,none,0.000414787
Wed Apr 25 21:07:34 +0000 2018,  The reason that the White House flu shots administered by #DrRonnyJackson weren't all that success at preventing illness this…,none,none,0.241578016
Tue Mar 27 18:58:03 +0000 2018,Colorado Flu Season: CDC Says New Strain Is More Severe For Kids ,none,none,0.442949318
Wed Mar 28 18:37:46 +0000 2018,#Nextchat starts in 20 minutes!  &gt;&gt;&gt; ,none,none,0.7251892
Thu Apr 05 18:59:04 +0000 2018,Guess who has the flu!,none,none,0.320591045
Tue Apr 17 16:30:42 +0000 2018,"Since 2010, the years with a preponderance of the H3N2 flu virus strain have had the highest costs, highest number of cases, highest number of hospitalizations and highest number of deaths.  ",none,none,0.418239461
Wed May 02 19:17:27 +0000 2018,Anyone got a cure for a chesty cough that won’t evacuate? #flu,none,none,0.363440737
Thu Apr 05 18:58:28 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.147905716
Tue Mar 27 18:40:47 +0000 2018,  CDC warns of second wave of flu virus  ,none,none,0.580132194
Wed Apr 18 18:49:33 +0000 2018,"  A reminder:  - 40,000 nurses short  - 10,000 Drs down  - 100,000 vacant posts across NHS (~1/11) - nearly 15,000 beds c…",none,none,0.88158244
Wed Apr 25 20:41:37 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.04836469
Wed Apr 18 19:01:05 +0000 2018,  he was tired and he has he flu my bby :( ,Morehead,none,0.827987642
Thu Apr 05 18:38:16 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.755636759
Thu Apr 19 18:37:27 +0000 2018,Flu from hell,none,none,0.102257449
Fri Mar 30 19:05:16 +0000 2018,  I’m BACK!   Man flu - ,none,none,0.865093281
Tue Apr 03 18:46:00 +0000 2018,"So very sick with this cold/flu. Got a fever, no voice &amp; can’t stop shaking. Send soup — feeling sick",none,none,0.900472655
Wed Mar 28 18:19:43 +0000 2018,Is it possible to catch man flu from your cat?  ,none,none,0.756677409
Fri Apr 27 19:25:51 +0000 2018,"  To the professor that wouldn’t let me reschedule my final exam even though i have bronchitis, the flu and sinusitis, and…",none,none,0.624379858
Tue Apr 03 18:52:00 +0000 2018,#news #flu PoultryWorld - Single vaccine developed for avian flu and duck ... - Poultry… ,none,none,0.547996661
Fri Mar 30 19:01:49 +0000 2018,You won’t be laughing when you get the flu and I don’t  ,none,none,0.879493892
Wed May 02 19:02:19 +0000 2018,It means I can’t catch flu ,none,none,0.382440736
Wed Mar 28 18:41:19 +0000 2018,Higher prices help foie gras farmers overcome bird flu crises ,none,none,0.467983331
Thu Apr 19 18:20:41 +0000 2018,This Is When You Should You Go To The Emergency Room For Flu Symptoms ,none,none,0.791397755
Wed May 02 19:02:20 +0000 2018,Feel so bad. Stupid flu ,none,none,0.128527928
Thu Apr 05 18:28:42 +0000 2018,  My thoughts are with the families that have been affected. The loss of a child is a shock for the entire community. I hope t…,none,none,0.192528819
Fri Apr 27 18:58:41 +0000 2018, Ugh! I could have gone the rest of my life without that vision! Just made my flu symptoms flare back up! ,none,none,0.498216069
Wed Apr 25 20:53:07 +0000 2018, Infamous Coachella flu. So bad dude,none,none,0.241932955
Thu Apr 05 18:45:27 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.663693365
Fri Apr 27 20:05:29 +0000 2018,  I pull the tourniquet tighter with my teeth and tap the veins in my forearm ready for my fix   Nurse: Dude it’s a flu…,none,none,0.406535093
Tue Apr 17 16:19:56 +0000 2018,           ,none,none,0.537755503
Tue Apr 17 16:44:01 +0000 2018,The bugs are back! Keep your eyes open for Quidel's flu bug in your community! ,none,none,0.496956636
Tue Mar 27 18:05:59 +0000 2018,  Play Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!  #g…,none,none,0.515110555
Thu Apr 26 17:55:21 +0000 2018,  Our next #hedgeschool is on the 'Spanish Flu' pandemic of 1918-19 and is taking place in Cobh tomorrow night  http…,none,none,0.87349363
Tue Apr 03 19:12:16 +0000 2018,Text Message Based Survey Reveals Flu Shot Attitudes  via ,none,none,0.466200566
Mon Apr 30 19:05:30 +0000 2018,  Flu showed me flames.. But I tried hey  #Khalid #location ,none,none,0.177455079
Thu Apr 05 18:20:10 +0000 2018,  This man said the flu shot was what was making people sick and then he went missing ... smh ,none,none,0.463917885
Fri Apr 27 19:29:38 +0000 2018,  Bill Gates is launching a $12m grand challenge to prevent a future flu pandemic by developing a universal vaccine. ,none,none,0.055115516
Tue Apr 24 17:30:13 +0000 2018,           ,none,none,0.795415192
Fri Mar 30 19:17:25 +0000 2018,"  15 more flu deaths reported in Pennsylvania; In some areas, Influenza B on the rise ",none,none,0.649782228
Wed Apr 25 20:23:37 +0000 2018,I need to stress this one more time.   PLEASE MAKE SURE YOU GET YOUR FLU VACCINE EVERY YEAR!  I was stubborn and didn’t get mine. I’m now recovering from a very serious case of flu. 3 weeks of chronic illness and now I have what my doctor calls “post flu fatigue”. NOT FUN.,none,none,0.447431137
Thu Apr 19 18:53:34 +0000 2018,"  A century after the Spanish #flu, are we ready for another pandemic? [very nice read, covering a lot of ground. Very happy to…",Johannesburg,none,0.707117908
Thu Apr 19 18:09:15 +0000 2018,  I literally have no idea if I have the flu or I’m just getting old and this is  just how my body is going to feel going…,none,none,0.215516726
Mon Apr 02 19:01:51 +0000 2018,This bank holiday has been spent changing all 7 bridesmaid dresses again and getting the flu Feeling stressed and very ill ,none,none,0.870302217
Tue Mar 27 18:59:46 +0000 2018,We are still seeing patients with the flu. Watch yourself,none,none,0.597445339
Wed Apr 18 18:50:51 +0000 2018,  When I have flu but  malume just doesnt allow negativity in my system . ,none,none,0.894590195
Thu Apr 05 18:28:40 +0000 2018,    No he didn't.  ,none,none,0.951931769
Tue Mar 27 18:47:54 +0000 2018,"  ""i asked around for the best medicine for flu, but i only got this. cheap but they said it will work just fine,"" yoongi explai…",none,none,0.053198735
Wed Apr 18 18:33:16 +0000 2018,  Happy #FriendsLikeUs day! Celebrate a brand new #FLU with our amazing guests   ,none,none,0.475556826
Thu Apr 05 18:48:04 +0000 2018,     He said the flu vaccine was causing ppl to die.,none,none,0.322416174
Thu Apr 19 18:13:01 +0000 2018, whuuut? ,none,none,0.705612784
Mon Apr 30 18:41:00 +0000 2018,"  100 years on from a flu pandemic that killed millions across Europe, are we ready for another flu epidemic? ",none,none,0.236036274
Tue Apr 17 16:49:24 +0000 2018,"                                                 No lol, was a flu thing. They had projectile feces. Got in their hair lol. Like a poop geyser!",none,none,0.41634628
Mon Apr 30 18:20:17 +0000 2018,  Let's see how these pieces come together. Anyone else smell mandatory flu vaccines (that GIVE you the flu) and martial law…,none,none,0.011647926
Mon Apr 23 18:35:13 +0000 2018,BC Chiropractor suggest the there are healthy flu shots. #Quackery! #NationalImmunizationAwarenessWeek:           ,none,none,0.31483018
Tue Apr 17 16:25:11 +0000 2018,"Real Writers Power thru the Flu, Right? Wrong:  ",none,none,0.090580149
Thu Apr 26 18:26:32 +0000 2018,"Everyone in this office is always sick. One chick has bronchitis, another has strep throat, someone else has a cough and ear infection, another has the flu...We need a vitamin regimen or some shit",none,none,0.02058757
Tue Mar 27 18:40:32 +0000 2018,"  Stormzy arrived very ill with cat flu. Left untreated, this condition can kill. Please will you give life-saving care t…",none,none,0.169477349
Wed Apr 18 18:53:21 +0000 2018,Wouldn’t wish the flu on my worst enemy it is truly the worst!,none,none,0.696973325
Tue Apr 17 16:53:17 +0000 2018,Caught by flu. Sneezing non stop. Penat. ,none,none,0.059149606
Wed Apr 18 18:46:54 +0000 2018,  Happy #FriendsLikeUs day! Celebrate a brand new #FLU with our amazing guests   ,none,none,0.239595814
Thu Apr 05 19:09:05 +0000 2018,"  I am watching last weeks #criticalrole since I had the flu, and I noticed  wrote a copy of #Nott ‘s ",none,none,0.945771564
Tue Apr 17 17:07:31 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.232344683
Tue May 01 18:04:09 +0000 2018,definitely a scam ,none,none,0.338408594
Tue Mar 27 18:18:57 +0000 2018,"  Draymond Green’s physical challenges, in order, that we know of: R shoulder, pelvis, flu. Knees flare up too. Pretty mu…",Livonia,none,0.072690415
Thu Apr 26 18:41:13 +0000 2018,"I'm on chemo for my psoriasis and it's kicking the shit out of me. I thought I had flu but the doctor says no, it's the chemo, methotrexate. It's a bugger, lads.",none,GB,0.117480916
Thu Apr 05 18:07:13 +0000 2018,   Prayers for #TimothyCunningham.   in their press conference should explain why they believe i…,none,none,0.654238373
Tue Mar 27 18:22:28 +0000 2018,  #Nextchat: Forget Flu Season. It’s the ‘Incivility Bug’ That’s Wiping Out Your Workforce!  … with…,none,none,0.107473913
Tue Mar 27 18:18:16 +0000 2018,"It’s still flu season. Things that can boost your immunity include better stress management, exercise, getting adequate sleep, and proper nutrition. #NationalNutritionMonth  ",Chicago,none,0.240245708
